po_id,sku_id,supplier_id,po_date,promised_delivery_date,delivery_date,order_qty,unit_cost,shipping_mode,status,incoterm,currency,freight_cost,duty_cost
PO73834677,SKU1210580490,200889,2017-12-04,2017-12-25,2017-12-24,340,31.81,Air,delivered,FOB,USD,50.97,29.61
PO30268562,SKU1210580490,200889,2018-03-04,2018-03-25,2018-03-23,372,32.24,Air,delivered,EXW,USD,66.24,51.45
PO76121356,SKU1210580490,200889,2018-06-03,2018-06-24,2018-06-29,351,31.92,Air,delivered,CIF,USD,19.43,9.85
PO72767894,SKU1210580490,200889,2018-09-03,2018-09-24,2018-09-22,504,27.06,Air,delivered,DAP,USD,26.32,69.59
PO33095534,SKU1210580490,200889,2018-12-04,2018-12-25,2018-12-21,415,33.45,Air,delivered,CIF,USD,67.17,61.54
PO94480994,SKU1210580490,200889,2019-03-04,2019-03-25,2019-03-26,396,28.91,Air,delivered,FOB,USD,59.02,50.77
PO50042204,SKU1210580490,200889,2019-06-03,2019-06-24,2019-06-27,387,33.21,Air,delivered,EXW,USD,69.01,28.58
PO65866279,SKU1210580490,200889,2019-09-03,2019-09-24,2019-09-26,463,32.57,Air,delivered,FOB,USD,51.31,44.6
PO63347128,SKU1210580490,200889,2019-12-04,2019-12-25,2019-12-23,352,30.62,Air,delivered,FOB,USD,53.1,16.97
PO56528528,SKU1210580490,200889,2020-03-04,2020-03-25,2020-03-25,410,31.24,Air,delivered,DAP,USD,41.99,8.92
PO76213806,SKU1210580490,200889,2020-06-03,2020-06-24,2020-06-25,332,27.95,Air,delivered,DAP,USD,19.07,21.45
PO89956360,SKU1210580490,200889,2020-09-03,2020-09-24,2020-09-24,398,29.33,Air,delivered,FOB,USD,64.2,59.43
PO07953529,SKU1210580490,200889,2020-12-04,2020-12-25,2020-12-26,266,25.5,Air,delivered,DAP,USD,64.09,32.28
PO31844837,SKU1210580490,200889,2021-03-04,2021-03-25,2021-03-26,212,32.06,Air,delivered,EXW,USD,35.03,30.14
PO91366495,SKU1210580490,200889,2021-06-03,2021-06-24,2021-06-23,200,32.78,Air,delivered,EXW,USD,41.05,9.7
PO78949539,SKU1210580490,200889,2021-09-03,2021-09-24,2021-09-26,220,32.54,Air,delivered,FOB,USD,52.05,7.22
PO55472837,SKU1210580490,200889,2021-12-04,2021-12-25,2021-12-23,110,29.29,Air,delivered,EXW,USD,12.56,12.64
PO62345055,SKU1210580490,200889,2022-03-04,2022-03-25,2022-03-21,80,32.11,Air,delivered,FOB,USD,17.57,8.33
PO20618662,SKU1210580490,200889,2022-06-03,2022-06-24,2022-06-26,80,32.0,Air,delivered,EXW,USD,13.37,9.07
PO71624080,SKU1210580490,200889,2022-09-03,2022-09-24,2022-09-21,80,27.41,Air,delivered,CIF,USD,12.13,10.16
PO42721185,SKU6702938185,200914,2021-11-26,2021-12-10,2021-12-14,198,19.81,Rail,delivered,FOB,CNY,42.51,26.99
PO78931127,SKU6702938185,200914,2021-12-11,2021-12-25,2021-12-27,386,19.67,Rail,delivered,EXW,CNY,47.04,42.47
PO19012436,SKU6702938185,200914,2022-03-11,2022-03-25,2022-03-27,555,18.17,Rail,delivered,CIF,CNY,123.35,16.26
PO88947350,SKU6702938185,200914,2022-06-10,2022-06-24,2022-06-26,543,23.69,Rail,delivered,FOB,CNY,95.87,12.73
PO14094317,SKU6702938185,200914,2022-09-10,2022-09-24,2022-09-24,664,18.08,Rail,delivered,EXW,CNY,87.94,63.81
PO78716034,SKU0158772236,200899,2021-06-24,2021-07-12,2021-07-06,80,24.17,Sea,delivered,EXW,AUD,9.52,5.33
PO11700528,SKU0158772236,200899,2021-06-24,2021-07-12,2021-07-11,255,27.63,Sea,delivered,CIF,AUD,42.14,16.65
PO45773222,SKU0158772236,200899,2021-09-06,2021-09-24,2021-09-25,404,22.73,Sea,delivered,DAP,AUD,65.8,16.58
PO88742920,SKU0158772236,200899,2021-12-07,2021-12-25,2021-12-30,259,27.36,Sea,delivered,DAP,AUD,29.26,36.71
PO52058547,SKU0158772236,200899,2022-03-07,2022-03-25,2022-03-22,353,22.39,Sea,delivered,CIF,AUD,35.77,46.29
PO68432084,SKU0158772236,200899,2022-06-06,2022-06-24,2022-06-25,442,25.33,Sea,delivered,CIF,AUD,42.49,64.45
PO74187100,SKU0158772236,200899,2022-09-06,2022-09-24,2022-09-23,659,25.28,Sea,delivered,FOB,AUD,85.42,98.49
PO55881364,SKU6218840657,200601,2021-03-25,2021-04-15,2021-04-16,148,4.36,Sea,delivered,DAP,USD,17.51,15.11
PO64234304,SKU6218840657,200601,2021-03-25,2021-04-15,2021-04-12,446,5.56,Sea,delivered,FOB,USD,59.25,23.32
PO47594027,SKU6218840657,200601,2021-06-03,2021-06-24,2021-06-22,592,4.5,Sea,delivered,EXW,USD,126.93,87.08
PO18303947,SKU6218840657,200601,2021-09-03,2021-09-24,2021-09-27,1083,5.06,Sea,delivered,CIF,USD,75.48,124.99
PO28667346,SKU6218840657,200601,2021-12-04,2021-12-25,2021-12-21,768,5.43,Sea,delivered,FOB,USD,180.45,60.56
PO78197990,SKU6218840657,200601,2022-03-04,2022-03-25,2022-03-26,941,5.5,Sea,delivered,CIF,USD,165.99,92.66
PO69996482,SKU6218840657,200601,2022-06-03,2022-06-24,2022-06-25,1229,5.07,Sea,delivered,FOB,USD,78.68,97.88
PO07821512,SKU6218840657,200601,2022-09-03,2022-09-24,2022-09-22,1150,4.24,Sea,delivered,EXW,USD,213.79,170.49
PO76584245,SKU6029491140,200345,2016-04-07,2016-04-28,2016-04-28,80,2.52,Sea,delivered,EXW,EUR,18.98,3.8
PO12331483,SKU6029491140,200345,2016-04-07,2016-04-28,2016-04-22,315,2.55,Sea,delivered,DAP,EUR,22.64,11.7
PO97664999,SKU6029491140,200345,2016-06-03,2016-06-24,2016-06-25,460,1.99,Sea,delivered,DAP,EUR,97.16,20.68
PO67844053,SKU6029491140,200345,2016-09-03,2016-09-24,2016-09-25,445,2.06,Sea,delivered,EXW,EUR,24.73,22.65
PO65743119,SKU6029491140,200345,2016-12-04,2016-12-25,2016-12-21,366,1.95,Sea,delivered,FOB,EUR,87.98,35.25
PO44953302,SKU6029491140,200345,2017-03-04,2017-03-25,2017-03-20,156,1.98,Sea,delivered,CIF,EUR,29.59,10.14
PO02848136,SKU6029491140,200345,2017-06-03,2017-06-24,2017-06-21,80,2.03,Sea,delivered,EXW,EUR,13.33,9.56
PO72848719,SKU6029491140,200345,2017-09-03,2017-09-24,2017-09-21,80,2.39,Sea,delivered,EXW,EUR,18.58,7.98
PO34733496,SKU6029491140,200345,2017-12-04,2017-12-25,2017-12-27,80,2.08,Sea,delivered,FOB,EUR,14.47,11.19
PO22569865,SKU6029491140,200345,2018-03-04,2018-03-25,2018-03-25,80,2.11,Sea,delivered,EXW,EUR,16.47,2.86
PO41439596,SKU6029491140,200345,2018-06-03,2018-06-24,2018-06-23,80,2.34,Sea,delivered,EXW,EUR,17.59,7.08
PO67235448,SKU6029491140,200345,2018-09-03,2018-09-24,2018-09-19,80,2.25,Sea,delivered,FOB,EUR,13.66,10.03
PO74863871,SKU6029491140,200345,2018-12-04,2018-12-25,2018-12-24,80,2.28,Sea,delivered,EXW,EUR,19.18,1.95
PO13432199,SKU1416947255,200778,2020-07-18,2020-08-08,2020-08-11,80,5.19,Sea,delivered,DAP,EUR,14.8,11.68
PO62764119,SKU1416947255,200778,2020-07-18,2020-08-08,2020-08-09,438,5.66,Sea,delivered,DAP,EUR,95.76,26.82
PO71678818,SKU1416947255,200778,2020-09-03,2020-09-24,2020-09-18,667,4.93,Sea,delivered,DAP,EUR,102.64,62.33
PO34209272,SKU1416947255,200778,2020-12-04,2020-12-25,2020-12-27,852,5.62,Sea,delivered,DAP,EUR,201.55,108.85
PO50371915,SKU1416947255,200778,2021-03-04,2021-03-25,2021-03-22,747,5.65,Sea,delivered,EXW,EUR,182.64,65.76
PO52791964,SKU1416947255,200778,2021-06-03,2021-06-24,2021-06-29,761,4.69,Sea,delivered,CIF,EUR,67.97,94.94
PO47199510,SKU1416947255,200778,2021-09-03,2021-09-24,2021-09-25,1041,5.39,Sea,delivered,DAP,EUR,147.97,95.8
PO04040206,SKU1416947255,200778,2021-12-04,2021-12-25,2021-12-29,903,4.65,Sea,delivered,DAP,EUR,130.2,68.03
PO74143011,SKU1416947255,200778,2022-03-04,2022-03-25,2022-03-25,980,4.56,Sea,delivered,EXW,EUR,69.84,142.14
PO35391834,SKU1416947255,200778,2022-06-03,2022-06-24,2022-06-25,814,5.51,Sea,delivered,EXW,EUR,146.92,86.19
PO67248278,SKU1416947255,200778,2022-09-03,2022-09-24,2022-09-24,983,5.55,Sea,delivered,FOB,EUR,146.77,143.39
PO16432187,SKU6392899805,200231,2020-11-22,2020-12-02,2020-12-01,80,24.97,Sea,delivered,DAP,JPY,11.28,3.48
PO94317280,SKU6392899805,200231,2020-12-15,2020-12-25,2020-12-23,104,24.5,Sea,delivered,FOB,JPY,20.42,12.01
PO66182741,SKU6392899805,200231,2021-03-15,2021-03-25,2021-03-24,109,29.23,Sea,delivered,DAP,JPY,15.03,5.12
PO11384180,SKU6392899805,200231,2021-06-14,2021-06-24,2021-06-25,129,26.61,Sea,delivered,CIF,JPY,31.79,14.44
PO60312965,SKU6392899805,200231,2021-09-14,2021-09-24,2021-09-26,129,25.92,Sea,delivered,EXW,JPY,9.17,14.36
PO77886758,SKU6392899805,200231,2021-12-15,2021-12-25,2021-12-28,80,22.21,Sea,delivered,EXW,JPY,4.52,4.67
PO50817235,SKU6392899805,200231,2022-03-15,2022-03-25,2022-03-27,80,28.9,Sea,delivered,FOB,JPY,15.97,9.98
PO09670885,SKU0108578252,200769,2019-06-24,2019-07-15,2019-07-13,80,11.29,Air,delivered,FOB,EUR,20.0,7.39
PO79053444,SKU0108578252,200769,2019-06-24,2019-07-15,2019-07-15,138,14.02,Air,delivered,EXW,EUR,16.11,9.47
PO36240019,SKU0108578252,200769,2019-09-03,2019-09-24,2019-09-24,201,11.33,Air,delivered,EXW,EUR,41.19,22.12
PO19328054,SKU0108578252,200769,2019-12-04,2019-12-25,2019-12-25,186,14.5,Air,delivered,EXW,EUR,30.05,27.85
PO05456039,SKU0108578252,200769,2020-03-04,2020-03-25,2020-03-24,230,12.28,Air,delivered,DAP,EUR,32.06,10.11
PO51409587,SKU0108578252,200769,2020-06-03,2020-06-24,2020-06-21,213,11.94,Air,delivered,DAP,EUR,27.07,13.67
PO12518407,SKU0108578252,200769,2020-09-03,2020-09-24,2020-09-24,402,12.12,Air,delivered,CIF,EUR,76.05,19.01
PO67822236,SKU0108578252,200769,2020-12-04,2020-12-25,2020-12-25,180,14.76,Air,delivered,DAP,EUR,18.85,8.05
PO52716796,SKU0108578252,200769,2021-03-04,2021-03-25,2021-03-26,247,13.0,Air,delivered,EXW,EUR,13.1,34.53
PO89444902,SKU0108578252,200769,2021-06-03,2021-06-24,2021-06-18,234,12.66,Air,delivered,DAP,EUR,49.05,25.74
PO44176430,SKU0108578252,200769,2021-09-03,2021-09-24,2021-09-24,311,11.72,Air,delivered,FOB,EUR,18.69,28.4
PO23449480,SKU0108578252,200769,2021-12-04,2021-12-25,2021-12-27,248,12.0,Air,delivered,EXW,EUR,46.27,19.48
PO94515840,SKU0108578252,200769,2022-03-04,2022-03-25,2022-03-20,267,14.71,Air,delivered,DAP,EUR,19.46,20.52
PO05719583,SKU0108578252,200769,2022-06-03,2022-06-24,2022-06-25,226,11.3,Air,delivered,EXW,EUR,39.67,24.01
PO15642022,SKU0108578252,200769,2022-09-03,2022-09-24,2022-09-18,335,12.43,Air,delivered,FOB,EUR,71.82,19.65
PO69475718,SKU8857641203,200139,2018-08-15,2018-09-05,2018-09-04,180,9.26,Air,delivered,FOB,EUR,37.09,17.29
PO63440774,SKU8857641203,200139,2018-09-03,2018-09-24,2018-09-23,471,7.6,Air,delivered,DAP,EUR,67.51,18.02
PO43944363,SKU8857641203,200139,2018-12-04,2018-12-25,2018-12-23,381,7.83,Air,delivered,EXW,EUR,27.88,49.55
PO14818431,SKU8857641203,200139,2019-03-04,2019-03-25,2019-03-25,353,7.88,Air,delivered,CIF,EUR,60.34,26.21
PO72452006,SKU8857641203,200139,2019-06-03,2019-06-24,2019-06-20,328,8.14,Air,delivered,FOB,EUR,57.12,40.26
PO22731193,SKU8857641203,200139,2019-09-03,2019-09-24,2019-09-24,267,7.94,Air,delivered,CIF,EUR,32.14,32.64
PO12256997,SKU8857641203,200139,2019-12-04,2019-12-25,2019-12-23,107,7.33,Air,delivered,DAP,EUR,10.72,2.7
PO85486839,SKU8857641203,200139,2020-03-04,2020-03-25,2020-03-16,80,9.65,Air,delivered,FOB,EUR,18.93,6.22
PO23316780,SKU8857641203,200139,2020-09-03,2020-09-24,2020-09-26,80,8.88,Air,delivered,CIF,EUR,19.09,10.05
PO54846223,SKU8857641203,200139,2020-12-04,2020-12-25,2020-12-27,80,7.34,Air,delivered,FOB,EUR,16.19,10.79
PO12390477,SKU8857641203,200139,2021-03-04,2021-03-25,2021-03-24,80,8.32,Air,delivered,CIF,EUR,14.69,10.22
PO67266223,SKU8857641203,200139,2021-06-03,2021-06-24,2021-06-26,80,7.59,Air,delivered,EXW,EUR,17.92,6.47
PO51149029,SKU8857641203,200139,2021-09-03,2021-09-24,2021-09-25,80,8.92,Air,delivered,EXW,EUR,17.45,5.55
PO47231869,SKU0376395903,200782,2021-04-19,2021-05-10,2021-05-07,80,56.09,Air,delivered,DAP,EUR,13.28,1.67
PO15953324,SKU0376395903,200782,2021-04-19,2021-05-10,2021-05-06,80,48.53,Air,delivered,FOB,EUR,17.3,4.59
PO70061115,SKU0376395903,200782,2021-06-03,2021-06-24,2021-06-19,169,44.91,Air,delivered,CIF,EUR,22.51,3.88
PO39444517,SKU0376395903,200782,2021-09-03,2021-09-24,2021-09-28,229,56.63,Air,delivered,DAP,EUR,20.42,24.97
PO53756620,SKU0376395903,200782,2021-12-04,2021-12-25,2021-12-25,178,56.6,Air,delivered,EXW,EUR,26.19,8.07
PO69058289,SKU0376395903,200782,2022-03-04,2022-03-25,2022-03-27,164,56.56,Air,delivered,EXW,EUR,31.94,17.85
PO01526219,SKU0376395903,200782,2022-06-03,2022-06-24,2022-06-25,159,46.12,Air,delivered,DAP,EUR,32.2,22.4
PO16304940,SKU0376395903,200782,2022-09-03,2022-09-24,2022-09-20,155,44.77,Air,delivered,FOB,EUR,37.14,9.1
PO78013917,SKU5798668944,200899,2015-12-07,2015-12-25,2015-12-21,419,7.32,Sea,delivered,CIF,AUD,70.86,34.84
PO33173763,SKU5798668944,200899,2016-03-07,2016-03-25,2016-03-28,409,8.1,Sea,delivered,EXW,AUD,96.72,39.23
PO69957961,SKU5798668944,200899,2016-06-06,2016-06-24,2016-06-20,377,8.76,Sea,delivered,DAP,AUD,88.5,48.28
PO08502413,SKU5798668944,200899,2016-09-06,2016-09-24,2016-09-19,263,9.19,Sea,delivered,EXW,AUD,17.83,25.75
PO63912524,SKU5798668944,200899,2016-12-07,2016-12-25,2016-12-23,279,7.9,Sea,delivered,EXW,AUD,36.34,28.14
PO89259447,SKU5798668944,200899,2017-03-07,2017-03-25,2017-03-21,290,8.05,Sea,delivered,CIF,AUD,30.89,30.96
PO89543235,SKU5798668944,200899,2017-06-06,2017-06-24,2017-06-27,313,7.84,Sea,delivered,FOB,AUD,23.18,37.23
PO88032212,SKU5798668944,200899,2017-09-06,2017-09-24,2017-09-26,344,7.15,Sea,delivered,FOB,AUD,32.1,22.76
PO25816030,SKU5798668944,200899,2017-12-07,2017-12-25,2017-12-22,359,7.15,Sea,delivered,CIF,AUD,70.87,15.25
PO50695663,SKU5798668944,200899,2018-03-07,2018-03-25,2018-03-26,339,9.01,Sea,delivered,DAP,AUD,48.96,23.88
PO90997056,SKU5798668944,200899,2018-06-06,2018-06-24,2018-06-26,283,7.7,Sea,delivered,DAP,AUD,69.02,7.29
PO00424475,SKU5798668944,200899,2018-09-06,2018-09-24,2018-09-22,309,8.78,Sea,delivered,FOB,AUD,29.61,34.75
PO51037021,SKU5798668944,200899,2018-12-07,2018-12-25,2018-12-24,269,7.69,Sea,delivered,EXW,AUD,62.36,11.97
PO00513728,SKU5798668944,200899,2019-03-07,2019-03-25,2019-03-24,305,7.07,Sea,delivered,EXW,AUD,25.31,23.88
PO33326013,SKU5798668944,200899,2019-06-06,2019-06-24,2019-06-20,346,9.09,Sea,delivered,DAP,AUD,28.02,19.06
PO03911588,SKU5798668944,200899,2019-09-06,2019-09-24,2019-09-19,292,8.17,Sea,delivered,CIF,AUD,72.61,19.43
PO03179704,SKU5798668944,200899,2019-12-07,2019-12-25,2020-01-01,349,8.84,Sea,delivered,EXW,AUD,84.94,12.0
PO02176954,SKU5798668944,200899,2020-03-07,2020-03-25,2020-03-25,286,7.73,Sea,delivered,DAP,AUD,47.81,41.77
PO90238771,SKU5798668944,200899,2020-06-06,2020-06-24,2020-06-20,298,7.85,Sea,delivered,CIF,AUD,59.93,20.15
PO07505695,SKU5798668944,200899,2020-09-06,2020-09-24,2020-09-26,321,7.81,Sea,delivered,FOB,AUD,67.71,46.42
PO69393157,SKU5798668944,200899,2020-12-07,2020-12-25,2020-12-27,328,7.95,Sea,delivered,CIF,AUD,43.86,23.65
PO03979250,SKU5798668944,200899,2021-03-07,2021-03-25,2021-03-23,298,9.25,Sea,delivered,FOB,AUD,62.6,39.42
PO59603765,SKU5798668944,200899,2021-06-06,2021-06-24,2021-06-27,296,8.92,Sea,delivered,DAP,AUD,45.07,41.23
PO60589524,SKU5798668944,200899,2021-09-06,2021-09-24,2021-09-27,376,8.71,Sea,delivered,CIF,AUD,86.65,32.54
PO85075952,SKU5798668944,200899,2021-12-07,2021-12-25,2021-12-24,244,8.76,Sea,delivered,DAP,AUD,32.58,29.44
PO80145904,SKU5798668944,200899,2022-03-07,2022-03-25,2022-03-26,334,8.66,Sea,delivered,FOB,AUD,40.89,7.79
PO01930257,SKU5798668944,200899,2022-06-06,2022-06-24,2022-06-26,284,9.11,Sea,delivered,EXW,AUD,35.98,30.74
PO10683286,SKU5798668944,200899,2022-09-06,2022-09-24,2022-09-25,302,8.49,Sea,delivered,EXW,AUD,52.91,20.88
PO01771115,SKU1221944611,200232,2019-05-15,2019-06-05,2019-06-06,245,3.88,Sea,delivered,FOB,USD,50.73,11.46
PO81045008,SKU1221944611,200232,2019-06-03,2019-06-24,2019-06-21,377,4.69,Sea,delivered,EXW,USD,55.53,43.15
PO56414970,SKU1221944611,200232,2019-09-03,2019-09-24,2019-09-25,586,3.95,Sea,delivered,EXW,USD,80.56,35.22
PO29695889,SKU1221944611,200232,2019-12-04,2019-12-25,2019-12-24,422,4.39,Sea,delivered,CIF,USD,76.04,30.65
PO03406532,SKU1221944611,200232,2020-03-04,2020-03-25,2020-03-25,548,4.34,Sea,delivered,CIF,USD,77.73,60.54
PO53593004,SKU1221944611,200232,2020-06-03,2020-06-24,2020-06-23,548,4.08,Sea,delivered,EXW,USD,127.77,26.33
PO58895884,SKU1221944611,200232,2020-09-03,2020-09-24,2020-09-25,521,4.19,Sea,delivered,CIF,USD,124.11,70.55
PO99201170,SKU1221944611,200232,2020-12-04,2020-12-25,2020-12-28,313,4.27,Sea,delivered,FOB,USD,21.77,7.97
PO74594025,SKU1221944611,200232,2021-03-04,2021-03-25,2021-03-20,161,3.76,Sea,delivered,CIF,USD,20.72,5.69
PO70993338,SKU1221944611,200232,2021-06-03,2021-06-24,2021-06-30,80,3.56,Sea,delivered,CIF,USD,16.84,9.35
PO10102205,SKU1221944611,200232,2021-09-03,2021-09-24,2021-09-23,80,4.63,Sea,delivered,CIF,USD,12.58,8.12
PO52899922,SKU1221944611,200232,2021-12-04,2021-12-25,2021-12-30,80,4.62,Sea,delivered,DAP,USD,8.7,10.09
PO49548389,SKU1221944611,200232,2022-03-04,2022-03-25,2022-03-20,80,4.06,Sea,delivered,FOB,USD,11.2,6.97
PO23394450,SKU1221944611,200232,2022-06-03,2022-06-24,2022-06-25,80,4.14,Sea,delivered,EXW,USD,10.24,6.97
PO02904517,SKU1221944611,200232,2022-09-03,2022-09-24,2022-09-20,80,3.77,Sea,delivered,EXW,USD,4.66,9.59
PO66696102,SKU8599193589,200099,2018-03-18,2018-04-01,2018-03-27,149,3.82,Sea,delivered,DAP,KRW,13.12,13.4
PO45311355,SKU8599193589,200099,2018-03-11,2018-03-25,2018-03-29,397,4.15,Sea,delivered,CIF,KRW,74.41,15.03
PO12223606,SKU8599193589,200099,2018-06-10,2018-06-24,2018-06-22,409,3.75,Sea,delivered,FOB,KRW,78.72,50.14
PO67089445,SKU8599193589,200099,2018-09-10,2018-09-24,2018-09-26,618,3.48,Sea,delivered,FOB,KRW,128.54,75.71
PO54449881,SKU8599193589,200099,2018-12-11,2018-12-25,2018-12-21,548,3.88,Sea,delivered,EXW,KRW,128.36,45.36
PO98386021,SKU8599193589,200099,2019-03-11,2019-03-25,2019-03-25,648,3.55,Sea,delivered,DAP,KRW,83.35,81.79
PO29304176,SKU8599193589,200099,2019-06-10,2019-06-24,2019-06-23,591,3.81,Sea,delivered,DAP,KRW,85.56,38.45
PO10757467,SKU8599193589,200099,2019-09-10,2019-09-24,2019-09-22,878,3.87,Sea,delivered,DAP,KRW,155.77,119.6
PO83444149,SKU8599193589,200099,2019-12-11,2019-12-25,2019-12-24,699,4.1,Sea,delivered,DAP,KRW,67.32,51.8
PO77108823,SKU8599193589,200099,2020-03-11,2020-03-25,2020-03-23,683,3.95,Sea,delivered,FOB,KRW,43.74,61.46
PO16037959,SKU8599193589,200099,2020-06-10,2020-06-24,2020-06-27,687,4.37,Sea,delivered,CIF,KRW,95.59,87.43
PO04079396,SKU8599193589,200099,2020-09-10,2020-09-24,2020-09-24,869,3.46,Sea,delivered,EXW,KRW,191.46,116.08
PO99813867,SKU8599193589,200099,2020-12-11,2020-12-25,2020-12-22,771,3.57,Sea,delivered,FOB,KRW,120.56,104.58
PO76486888,SKU8599193589,200099,2021-03-11,2021-03-25,2021-03-24,729,3.82,Sea,delivered,DAP,KRW,146.63,46.23
PO48751196,SKU8599193589,200099,2021-06-10,2021-06-24,2021-06-28,712,3.87,Sea,delivered,DAP,KRW,47.9,28.43
PO91094123,SKU8599193589,200099,2021-09-10,2021-09-24,2021-09-23,1009,4.36,Sea,delivered,EXW,KRW,155.87,140.28
PO80856978,SKU8599193589,200099,2021-12-11,2021-12-25,2021-12-18,696,3.94,Sea,delivered,CIF,KRW,52.45,50.77
PO00439533,SKU8599193589,200099,2022-03-11,2022-03-25,2022-03-23,784,3.56,Sea,delivered,CIF,KRW,183.4,93.28
PO30105809,SKU8599193589,200099,2022-06-10,2022-06-24,2022-06-26,666,4.07,Sea,delivered,CIF,KRW,41.32,66.59
PO32901957,SKU8599193589,200099,2022-09-10,2022-09-24,2022-09-25,979,3.96,Sea,delivered,DAP,KRW,208.56,122.64
PO27927255,SKU3520922309,200769,2015-12-04,2015-12-25,2015-12-24,90,28.85,Air,delivered,FOB,EUR,17.19,8.29
PO66223203,SKU3520922309,200769,2016-03-04,2016-03-25,2016-03-25,80,29.92,Air,delivered,FOB,EUR,12.04,1.73
PO94509571,SKU3520922309,200769,2016-06-03,2016-06-24,2016-06-19,80,35.85,Air,delivered,CIF,EUR,18.21,4.11
PO17744066,SKU3520922309,200769,2016-09-03,2016-09-24,2016-09-25,80,37.56,Air,delivered,EXW,EUR,18.8,2.4
PO07086560,SKU3520922309,200769,2016-12-04,2016-12-25,2016-12-25,80,33.11,Air,delivered,CIF,EUR,11.74,2.61
PO62037228,SKU3520922309,200769,2017-03-04,2017-03-25,2017-03-21,80,30.64,Air,delivered,CIF,EUR,5.58,5.75
PO88880876,SKU3520922309,200769,2017-06-03,2017-06-24,2017-06-25,80,34.5,Air,delivered,EXW,EUR,13.91,7.06
PO53715559,SKU3520922309,200769,2017-09-03,2017-09-24,2017-09-24,80,32.34,Air,delivered,CIF,EUR,9.45,1.98
PO86170605,SKU3520922309,200769,2017-12-04,2017-12-25,2017-12-23,80,37.2,Air,delivered,EXW,EUR,12.07,9.82
PO31563827,SKU3520922309,200769,2018-03-04,2018-03-25,2018-03-26,80,34.53,Air,delivered,EXW,EUR,19.59,5.09
PO48061379,SKU3520922309,200769,2018-06-03,2018-06-24,2018-06-23,80,36.44,Air,delivered,FOB,EUR,16.62,11.06
PO52497359,SKU3520922309,200769,2018-09-03,2018-09-24,2018-09-27,80,36.03,Air,delivered,EXW,EUR,9.01,4.64
PO00608811,SKU3520922309,200769,2018-12-04,2018-12-25,2018-12-23,80,36.96,Air,delivered,CIF,EUR,15.9,6.69
PO80727898,SKU3520922309,200769,2019-03-04,2019-03-25,2019-03-23,80,35.23,Air,delivered,EXW,EUR,7.66,8.57
PO37191726,SKU3520922309,200769,2019-06-03,2019-06-24,2019-06-28,80,37.35,Air,delivered,CIF,EUR,6.91,2.73
PO16912225,SKU3520922309,200769,2019-09-03,2019-09-24,2019-09-25,80,37.58,Air,delivered,EXW,EUR,8.66,7.43
PO93004776,SKU3520922309,200769,2019-12-04,2019-12-25,2019-12-22,80,33.83,Air,delivered,FOB,EUR,18.4,11.44
PO98105758,SKU3520922309,200769,2020-03-04,2020-03-25,2020-03-24,80,33.35,Air,delivered,CIF,EUR,6.73,8.89
PO69718404,SKU3520922309,200769,2020-06-03,2020-06-24,2020-06-25,80,36.27,Air,delivered,CIF,EUR,17.45,8.07
PO65377768,SKU3520922309,200769,2020-09-03,2020-09-24,2020-09-18,80,30.14,Air,delivered,CIF,EUR,4.66,1.92
PO18923721,SKU3520922309,200769,2020-12-04,2020-12-25,2020-12-30,80,32.46,Air,delivered,EXW,EUR,8.76,4.18
PO31924417,SKU3520922309,200769,2021-03-04,2021-03-25,2021-03-22,80,31.35,Air,delivered,FOB,EUR,11.61,5.15
PO06151395,SKU3520922309,200769,2021-06-03,2021-06-24,2021-06-24,80,34.13,Air,delivered,FOB,EUR,12.47,5.53
PO00058444,SKU3520922309,200769,2021-09-03,2021-09-24,2021-09-25,80,29.29,Air,delivered,FOB,EUR,17.03,3.8
PO65950031,SKU3520922309,200769,2021-12-04,2021-12-25,2021-12-26,80,31.01,Air,delivered,FOB,EUR,19.18,10.06
PO06212499,SKU3520922309,200769,2022-03-04,2022-03-25,2022-03-26,80,30.67,Air,delivered,EXW,EUR,7.77,9.57
PO78982339,SKU3520922309,200769,2022-06-03,2022-06-24,2022-06-25,80,37.48,Air,delivered,CIF,EUR,4.06,8.24
PO85661335,SKU3520922309,200769,2022-09-03,2022-09-24,2022-09-25,80,36.28,Air,delivered,DAP,EUR,17.42,4.98
PO71818181,SKU9907227021,200271,2017-04-15,2017-04-29,2017-04-28,80,6.52,Sea,delivered,FOB,KRW,7.35,6.28
PO01554670,SKU9907227021,200271,2017-04-15,2017-04-29,2017-05-02,575,5.86,Sea,delivered,DAP,KRW,135.01,35.28
PO85085562,SKU9907227021,200271,2017-06-10,2017-06-24,2017-06-21,700,5.07,Sea,delivered,EXW,KRW,159.32,18.03
PO61265222,SKU9907227021,200271,2017-09-10,2017-09-24,2017-09-21,584,6.51,Sea,delivered,EXW,KRW,132.37,40.94
PO83796764,SKU9907227021,200271,2017-12-11,2017-12-25,2017-12-27,395,6.06,Sea,delivered,DAP,KRW,96.14,40.82
PO58093941,SKU9907227021,200271,2018-03-11,2018-03-25,2018-03-26,381,5.39,Sea,delivered,CIF,KRW,39.05,35.88
PO82219344,SKU9907227021,200271,2018-06-10,2018-06-24,2018-06-29,227,5.66,Sea,delivered,DAP,KRW,31.31,19.62
PO60328546,SKU9907227021,200271,2018-09-10,2018-09-24,2018-09-27,198,6.08,Sea,delivered,EXW,KRW,37.36,20.83
